hero_id,name,role,effect_logodds,effect_pp,std_error,ci_low_pp,ci_high_pp,p_adjusted,within_role_logodds,within_role_pp,within_role_se,within_role_ci_low_pp,within_role_ci_high_pp,within_role_p_raw,within_role_p_adjusted,within_role_significant
1034,Iron Man,Damage,-0.1008344599498064,-2.5208614987451607,0.0183883319476559,-3.4218897641803,-1.6198332333100214,4.677587408111364e-08,0.1083601518879124,2.709003797197812,0.0169459568191088,1.8786519130614767,3.539355681334147,1.6112133849333077e-10,2.3320193729297875e-10,True
1026,Black Panther,Damage,-0.1045964312150754,-2.6149107803768867,0.018409081111924,-3.5169557548611645,-1.7128658058926092,1.5273565745488327e-08,0.1045981806226434,2.6149545155660863,0.0170437582420109,1.779810361707548,3.4500986694246243,8.407463614190647e-10,1.1856679455909886e-09,True
10572,Deadpool (Duelist),Damage,-0.1200365938710623,-3.000914846776559,0.0150990774002555,-3.74076963938908,-2.261060054164038,2.3261815754050903e-15,0.0891580179666565,2.2289504491664127,0.0135442866359577,1.5652804040044856,2.89262049432834,4.619704618846754e-11,6.867128487474904e-11,True
1048,Psylocke,Damage,-0.1432522648719465,-3.5813066217986638,0.0223718887642447,-4.677529171246656,-2.4850840723506704,1.7802145100843258e-10,0.0659423469657723,1.6485586741443097,0.0210885168340132,0.6152213492776597,2.681895999010959,0.001766410960614584,0.0021120131050826546,True
1044,Blade,Damage,-0.1560475118803298,-3.901187797008246,0.0197251665637006,-4.867720958629578,-2.934654635386914,3.124115953014976e-15,0.053147099957389,1.3286774989347263,0.0184090937832518,0.4266319035553839,2.230723094314069,0.0038893112790132633,0.004551321709483606,True
1024,Hela,Damage,-0.1588342818999341,-3.9708570474983538,0.0136878930212138,-4.64156380553783,-3.300150289458877,0.0,0.0503603299377847,1.2590082484446192,0.0119061991812614,0.67560448856281,1.8424120083264288,2.3394382530295132e-05,3.138270827234713e-05,True
1016,Loki,Support,-0.1611660603590214,-4.029151508975535,0.0228292431765848,-5.147784424628191,-2.910518593322879,1.995939645444591e-12,0.0430765914084726,1.0769147852118168,0.0158875724247969,0.2984237363967673,1.8554058340268669,0.006701211780088201,0.007678471831351064,True
1039,Thor,Tank,0.5876899810597764,14.692249526494413,0.017340631555702,13.84255858026501,15.54194047272381,0.0,0.0341293815533874,0.8532345388346869,0.0129090651333347,0.2206903473012852,1.4857787303680885,0.008197366755830826,0.009201125950422356,True
1049,Wolverine,Damage,-0.1838866075301829,-4.597165188254573,0.0196852007261077,-5.561740023833854,-3.632590352675293,0.0,0.0253080043075359,0.6327001076883986,0.0184513872460417,-0.2714178673676487,1.536818082744446,0.1701866170195796,0.18000507569378613,False
1025,Cloak & Dagger,Support,-0.188060464486077,-4.701511612151925,0.0183912524636774,-5.602682982872121,-3.8003402414317287,0.0,0.016182187281417,0.4045546820354259,0.0094479029317999,-0.0583925616227716,0.8675019256936235,0.08675286314901531,0.09542814946391685,False
1064,Jubilee,Support,-0.1912855248250113,-4.782138120625284,0.0182428575466691,-5.676038140412072,-3.888238100838495,0.0,0.0129571269424827,0.3239281735620675,0.009289108567171,-0.1312381462293126,0.7790944933534477,0.16305413364666643,0.17584269314836576,False
1059,Elsa Bloodstone,Damage,-0.1963741192817694,-4.909352982044236,0.0155868210541852,-5.673107213699314,-4.145598750389159,0.0,0.0128204925559494,0.3205123138987362,0.013875099064933,-0.3593675402829849,1.0003921680804575,0.3554900299356021,0.3689047480463795,False
1041,Winter Soldier,Damage,-0.205750583411526,-5.143764585288151,0.0109585286154538,-5.680732487445388,-4.606796683130914,0.0,0.0034440284261928,0.0861007106548213,0.008568944845901,-0.3337775867943319,0.5059790081039746,0.6877430652153516,0.6877430652153516,False
1058,Gambit,Support,-0.2106457366419167,-5.266143416047918,0.0195009610251105,-6.221690506278334,-4.310596325817503,0.0,-0.0064030848744226,-0.160077121860567,0.0114020482938761,-0.7187774882605,0.3986232445393659,0.5744068365946253,0.5850440002352665,False
1033,Black Widow,Damage,-0.2504270667728998,-6.2606766693224944,0.0139876868698064,-6.946073325943009,-5.57528001270198,0.0,-0.0412324549351809,-1.0308113733795226,0.0122423798176495,-1.6306879844443485,-0.4309347623146967,0.0007571291076182707,0.0009253800204223309,True
