kind,hero_a,hero_b,role_a,role_b,n_cooccur,effect_pp,se_pp,z,p_raw,is_teamup,q
synergy,Iron Fist,Angela,Damage,Tank,3678,-0.3616385255676145,0.9260663402016092,-0.39051038772112595,0.6961591755635179,False,0.8862825368224196
synergy,Magneto,Psylocke,Tank,Damage,19000,-0.36456475600355903,0.5638862801615346,-0.6465217701326648,0.5179415029795441,False,0.7811435772141495
synergy,Captain America,Cloak & Dagger,Tank,Support,10952,-0.3654773297235451,0.684261994619218,-0.5341189962288173,0.5932592077642305,False,0.8260178986804347
synergy,Luna Snow,Iron Fist,Support,Damage,17358,-0.3699938774195835,0.6042162986406938,-0.6123533546710991,0.5403039961976694,False,0.7943658977767282
synergy,Doctor Strange,Blade,Tank,Damage,6010,-0.37317044107667263,0.7724589889022503,-0.48309417902818264,0.6290288669908556,False,0.8452600071920909
synergy,Squirrel Girl,Invisible Woman,Damage,Support,6936,-0.3774644357794095,0.7680189354330808,-0.4914780331119829,0.6230883850626416,False,0.8417181928727229
synergy,Winter Soldier,Gambit,Damage,Support,45118,-0.3812830161807036,0.444694089227089,-0.8574051812638246,0.39122099682147116,False,0.6935653942724339
synergy,Doctor Strange,Iron Man,Tank,Damage,6623,-0.38463952806388035,0.750185961986435,-0.5127255741301588,0.6081432977159542,False,0.8340407260791166
synergy,Spider-man,Psylocke,Damage,Damage,4025,-0.3868368457388755,0.8556674822120747,-0.45208781890229544,0.6512057186229899,False,0.8579036348031592
synergy,Rocket Raccoon,Cyclops,Support,Damage,20847,-0.38795543682953676,0.5851766188993685,-0.6629715273983847,0.5073487896797217,False,0.7761365081580565
synergy,Cloak & Dagger,Deadpool (Strategist),Support,Support,11753,-0.3896631141806997,0.726208478846155,-0.5365719700764451,0.5915633101286533,False,0.8245618597592111
synergy,Groot,The Thing,Tank,Tank,3616,-0.39302694886105877,0.9501132624130395,-0.41366325932854886,0.6791207378714054,False,0.8778074623671883
synergy,Psylocke,The Hood,Damage,Tank,18476,-0.3999170271377495,0.5625249844559168,-0.7109320264673322,0.4771263586697504,False,0.7590358981755512
synergy,Ultron,Winter Soldier,Support,Damage,7830,-0.4002654542976444,0.6983218472306069,-0.5731819158816389,0.5665215275623534,False,0.8095151227577569
synergy,Hela,Invisible Woman,Damage,Support,26777,-0.4005076253758577,0.5442423422632228,-0.7358994225079096,0.46179190874256404,False,0.7453396352605479
synergy,Spider-man,Emma Frost,Damage,Tank,22346,-0.4023804418675383,0.4788422464765689,-0.8403194263420697,0.4007293121534319,False,0.6997294858872706
synergy,Emma Frost,Daredevil,Tank,Damage,11996,-0.40648855734157485,0.601650463594187,-0.6756224451540542,0.4992803872345145,False,0.7737555871935402
synergy,Hulk,Deadpool (Duelist),Tank,Damage,4866,-0.41108750634988833,0.8247613914153465,-0.4984320442600183,0.6181795555860403,False,0.8373872127898988
synergy,Captain America,Jubilee,Tank,Support,9192,-0.42262062728151156,0.6941545630392281,-0.6088278458203097,0.542638554391051,False,0.7952290115969037
synergy,Moon Knight,Thor,Damage,Tank,3904,-0.423562385044715,0.8905411473439361,-0.4756235984243981,0.6343425601572503,False,0.8481505778916439
synergy,Venom,Blade,Tank,Damage,5695,-0.42751694254276734,0.8268269952721886,-0.5170573106433592,0.6051161525739844,True,0.831410318395692
synergy,Blade,Jeff The Land Shark,Damage,Support,3557,-0.42821527883601074,0.9311594635563091,-0.45987319637021085,0.6456072403382025,False,0.8547526322137681
synergy,Luna Snow,Squirrel Girl,Support,Damage,5740,-0.4294943977127213,0.7991841272230044,-0.5374160760738873,0.5909802411990741,False,0.8245618597592111
synergy,Phoenix,Jubilee,Damage,Support,13714,-0.43425148165450655,0.6158908243873159,-0.7050786672889583,0.4807612814404957,False,0.7617875258756599
synergy,Black Panther,Jubilee,Damage,Support,18060,-0.437129166604753,0.5988283011780546,-0.7299741273830973,0.46540599951293016,False,0.7478291981456928
synergy,Black Panther,Daredevil,Damage,Damage,3660,-0.4384985645124728,0.9049020065827708,-0.4845812710355214,0.6279734017622216,False,0.8447829818404731
synergy,Hulk,Black Panther,Tank,Damage,5900,-0.4393327545461156,0.7827962506255839,-0.5612351288026942,0.5746372582486736,False,0.8113604388087782
