hero_id,name,role,apm_t0,se_t0,apm_t1,se_t1,apm_t2,se_t2,top_minus_bottom,se_diff,z_diff
1047,Jeff The Land Shark,Support,-2.238738898721529,0.37183654539691363,-1.6974495829255791,0.40831336948172947,-1.0585129492280032,0.44004059191385686,1.1802259494935257,0.5761060137028675,2.0486263316498534
1048,Psylocke,Damage,-0.578755616596748,0.6390660334776054,-1.4275686362334465,0.6060527760820682,-0.06632964372538072,0.5506659927087638,0.5124259728713673,0.8435866468067925,0.6074372737063116
1049,Wolverine,Damage,-1.4297512010108666,0.6208767518393998,1.1306044407853901,0.5611400096113466,2.0381127903969385,0.49500229069211327,3.467863991407805,0.7940498780083547,4.367312542262386
1050,Invisible Woman,Support,-1.9318043159139777,0.26423917452399315,-1.470641594598377,0.265708888286267,-0.6803259388520843,0.2592531798613332,1.2514783770618934,0.37018178321107875,3.3807130275459736
1051,The Thing,Tank,5.682250578736343,0.35902447619519723,5.689762390660187,0.3575485582407144,5.053150454259396,0.3500043391003132,-0.6291001244769472,0.5013996528681315,-1.2546879936560327
1052,Iron Fist,Damage,0.7494433952616469,0.4222944246462453,1.6524972961324311,0.3887961143301165,1.4709941624966538,0.3665627322922583,0.7215507672350069,0.5591965824223796,1.2903347229150193
1053,Emma Frost,Tank,-1.5344829939596651,0.30650760875937777,-1.902254701854612,0.33422824976373333,-1.9928376728014083,0.3716395446744026,-0.4583546788417432,0.48172903731578093,-0.9514782031735499
1054,Phoenix,Damage,-5.022353330827762,0.558723867846088,-4.656462623213013,0.5924673404928412,-2.808958357826901,0.6591341624976015,2.2133949730008613,0.8640776612506004,2.5615694887857203
1055,Daredevil,Damage,2.806730384795637,0.4183854707213784,2.3072816565052126,0.37840798696736555,3.530010743502222,0.3465756122580833,0.7232803587065848,0.5432872694282599,1.3313037124314444
1056,Angela,Tank,2.1398245243659075,0.47219188175806875,1.7796759291133366,0.44988294143421487,1.8151060425342753,0.43959403249436413,-0.3247184818316322,0.645141911987496,-0.503328765032903
1058,Gambit,Support,-0.724244215064871,0.3544557943344979,-0.40240390036204615,0.35713096772723474,0.4042190177264732,0.38734489410035206,1.1284632327913442,0.5250475951024943,2.1492589306519103
1059,Elsa Bloodstone,Damage,-1.7040715500670638,0.3761324808115815,-0.0022704677639737636,0.38716686523351,0.9731446691471299,0.4397398939596285,2.677216219214194,0.5786595004500488,4.626583020121515
1060,White Fox,Support,-3.0656370230918517,0.3111176015633846,-3.7597280815248664,0.365179032992055,-4.08993387944901,0.4401261765755566,-1.0242968563571582,0.538985355375794,-1.9004168594580702
1061,Black Cat,Damage,4.907037256649552,0.38404622071772543,3.8147884587827683,0.4409232930131109,6.78894598964703,0.5996954330789643,1.881908732997478,0.7121278762296379,2.642655618203358
1062,Devil Dinosaur,Tank,-0.08847435515019364,0.36582894992947457,0.056445588224362644,0.40083151247123405,-0.18983870638408143,0.45165866649797964,-0.10136435123388779,0.5812283300298045,-0.17439678349589394
1063,Cyclops,Damage,-3.690063161819871,0.3029534226235286,-4.2908984983634015,0.339831028888127,-4.394122672665572,0.3903917633615968,-0.7040595108457013,0.49415230969801943,-1.424782394067849
1064,Jubilee,Support,-1.6509971221755424,0.2830188950911524,-1.9758218455270697,0.2960026424803969,-2.1181284958386994,0.3233567715194038,-0.46713137366315705,0.4297200212534536,-1.087059830958255
1065,Rogue,Tank,-3.792611236227267,0.5530176505253883,-3.063899157088932,0.6053937640214156,-3.2964202914220544,0.6434689122509978,0.49619094480521264,0.8484578733361503,0.5848150631853786
1066,The Hood,Tank,-0.2395083760351417,0.302899329668875,0.7891743231717147,0.2992651786037818,0.7881422951658063,0.2930561385775837,1.0276506712009479,0.42146162846913804,2.4383018566450554
10571,Deadpool (Vanguard),Tank,-3.901298835053815,0.3884426594905757,-5.342315617607891,0.4379373093358911,-5.770371508080293,0.5087837684490232,-1.8690726730264782,0.6401161009920783,-2.919896359628687
10572,Deadpool (Duelist),Damage,-0.8729913969673992,0.38772689503091706,-0.4971074152181007,0.3792805228393066,-0.5683349781903408,0.38120168938585725,0.3046564187770584,0.5437341934446899,0.5603039544873664
10573,Deadpool (Strategist),Support,-5.044460821377822,0.3370643503633113,-6.193270299140659,0.3608979121061059,-6.661878778227277,0.4042281562999389,-1.6174179568494553,0.5263200344196379,-3.073069332488831
