hero_id,name,role,effect_logodds,effect_pp,std_error,ci_low_pp,ci_high_pp,p_adjusted,within_role_logodds,within_role_pp,within_role_se,within_role_ci_low_pp,within_role_ci_high_pp
1017,Human Torch,Damage,-0.01697948650401566,-0.42448716260039154,0.018702988611904812,-1.3409336045837272,0.49195927938294426,0.36395809069836593,0.18239500839085365,4.5598752097713415,0.017629850674175024,3.6960125267367654,5.423737892805917
1052,Iron Fist,Damage,-0.018744788387527574,-0.46861970968818933,0.012395346374615493,-1.0759916820443485,0.1387522626679698,0.13539526122461912,0.18062970650734173,4.515742662683543,0.011038937267166656,3.974834736592377,5.056650588774709
1040,Mister Fantastic,Damage,-0.04129847979643263,-1.0324619949108156,0.0167467758815782,-1.8530540131081477,-0.21186997671348382,0.014732466296510796,0.15807601509843666,3.9519003774609165,0.01565628168096527,3.184742575093618,4.719058179828215
1046,Adam Warlock,Support,-0.06788428270071212,-1.6971070675178028,0.018740824604514907,-2.615407473139033,-0.7788066618965725,0.0003212349046165963,0.15714700486511762,3.9286751216279407,0.014700977532620799,3.2083272225295216,4.64902302072636
1037,Magneto,Tank,0.6965469404281085,17.41367351070271,0.011569833726940178,16.846751658082642,17.98059536332278,0.0,0.14264573372695794,3.566143343173948,0.006984242529665863,3.2239154592203207,3.9083712271275757
1011,Hulk,Tank,0.6957274448394947,17.393186120987366,0.014614923229592416,16.677054882737337,18.109317359237394,0.0,0.1418262381383441,3.5456559534586027,0.011127258922674545,3.00042026624755,4.090891640669655
1034,Iron Man,Damage,-0.07529012857458284,-1.882253214364571,0.014961660086331239,-2.6153745585948016,-1.1491318701343403,5.44244553052693e-07,0.12408436632028647,3.1021091580071616,0.013769735567657438,2.427392115191947,3.776826200822376
1036,Spider-man,Damage,-0.08339903122725852,-2.084975780681463,0.010368113025654336,-2.5930133189385254,-1.5769382424244007,1.0619524583371062e-15,0.11597546366761079,2.8993865916902695,0.008798444760318451,2.4682627984346657,3.3305103849458737
1026,Black Panther,Damage,-0.08454142001465223,-2.113535500366306,0.015080602446197442,-2.85248502022998,-1.3745859805026313,2.372913534646563e-08,0.11483307488021707,2.8708268720054266,0.013969507075118289,2.186321025324631,3.555332718686223
1056,Angela,Tank,0.6611310592701538,16.528276481753846,0.016293344349931134,15.729902608607219,17.326650354900472,0.0,0.1072298525690032,2.6807463142250803,0.013168271284790986,2.035501021270322,3.3259916071798385
10572,Deadpool (Duelist),Damage,-0.1255230729620269,-3.138076824050672,0.012251817562671723,-3.738415884621587,-2.537737763479758,0.0,0.07385142193284241,1.8462855483210603,0.010969049255503623,1.3088021348013827,2.383768961840738
1016,Loki,Support,-0.15135163141505475,-3.783790785376369,0.01845352760552547,-4.688013638047117,-2.8795679327056205,2.713878504639272e-16,0.073679656150775,1.841991403769375,0.012837574790499033,1.2129502390349223,2.4710325685038272
1048,Psylocke,Damage,-0.1376676667931593,-3.4416916698289826,0.018362088346169606,-4.3414339987912935,-2.541949340866672,7.613295336950807e-14,0.06170682810170999,1.5426707025427497,0.01731640684471212,0.694166767151856,2.3911746379336436
1024,Hela,Damage,-0.1506310914510807,-3.7657772862770176,0.011241551100702593,-4.3166132902114445,-3.2149412823425907,0.0,0.04874340344378861,1.2185850860947152,0.009804540312612398,0.7381626107767078,1.699007561412723
1044,Blade,Damage,-0.15590294832340668,-3.897573708085167,0.01601991896305716,-4.682549737274968,-3.1125976788953658,0.0,0.04347154657146263,1.0867886642865656,0.014947702413616456,0.35435124601935936,1.819226082553772
1039,Thor,Tank,0.5800210637754211,14.500526594385526,0.014127479627075718,13.808280092658817,15.192773096112235,0.0,0.02611985707427049,0.6529964268567622,0.010522973597505182,0.1373707205790083,1.1686221331345161
1025,Cloak & Dagger,Support,-0.20996678687069675,-5.249169671767419,0.01492095740695452,-5.98029658470819,-4.518042758826647,0.0,0.01506450069513297,0.37661251737832424,0.0077056524063753495,-0.000964450534067865,0.7541894852907164
1064,Jubilee,Support,-0.21242978756777103,-5.310744689194276,0.014789909453303007,-6.035450252406123,-4.5860391259824285,0.0,0.012601499998058704,0.31503749995146757,0.007546983709955959,-0.05476470183637437,0.6848397017393095
1049,Wolverine,Damage,-0.19102431833464487,-4.7756079583661215,0.01613525078078421,-5.566235246624548,-3.9849806701076953,0.0,0.008350176560224454,0.20875441400561137,0.01513376605123756,-0.5328001225050291,0.9503089505162519
1041,Winter Soldier,Damage,-0.19249322450171433,-4.812330612542858,0.008945468422858956,-5.250658565262947,-4.374002659822769,0.0,0.006881270393154964,0.17203175982887411,0.007013583041936951,-0.1716338092260365,0.5156973288837847
1059,Elsa Bloodstone,Damage,-0.20435496809089934,-5.108874202272483,0.012620530934717086,-5.727280218073621,-4.490468186471346,0.0,-0.00498047319603005,-0.12451182990075124,0.011228601282867009,-0.6747132927612347,0.4256896329597322
1058,Gambit,Support,-0.250705321306814,-6.26763303267035,0.01584143770514553,-7.043863480222481,-5.4914025851182195,0.0,-0.025674033740984245,-0.6418508435246061,0.009275586309083804,-1.0963545726697124,-0.18734711437949975
1033,Black Widow,Damage,-0.24898277956535675,-6.224569489133919,0.011484184146103063,-6.787294512292968,-5.661844465974869,0.0,-0.049608284670487474,-1.2402071167621869,0.010081714115689146,-1.7342111084309548,-0.7462031250934187
1035,Venom,Tank,0.49996660605746546,12.499165151436637,0.014566054411956224,11.785428485250781,13.212901817622491,0.0,-0.05393460064368506,-1.3483650160921266,0.011153841701933545,-1.8949032594868704,-0.8018267726973828
1065,Rogue,Tank,0.48285710791140635,12.07142769778516,0.019844299841410073,11.099057005556064,13.043798390014253,0.0,-0.0710440987897442,-1.776102469743605,0.01698425567394985,-2.6083309977671476,-0.9438739417200623
1022,Captain America,Tank,0.4826334630990731,12.065836577476828,0.02131934693204054,11.021188577806841,13.110484577146813,0.0,-0.07126774360207737,-1.7816935900519342,0.018530358309180626,-2.6896811472017847,-0.8737060329020836
1062,Devil Dinosaur,Tank,0.4643463317209251,11.608658293023128,0.015244563341632354,10.861674689283142,12.355641896763112,0.0,-0.08955487498022548,-2.238871874505637,0.011741931518321482,-2.8142265189033897,-1.6635172301078842
1021,Hawkeye,Damage,-0.2893368530840699,-7.233421327101748,0.01940395194177603,-8.184214972248775,-6.282627681954722,0.0,-0.08996235818920068,-2.249058954730017,0.018456914026459777,-3.153447742026546,-1.3446701674334878
1030,Moon Knight,Damage,-0.3343513490076001,-8.358783725190003,0.015101074647792413,-9.09873638293183,-7.618831067448174,0.0,-0.1349768541127308,-3.37442135281827,0.014007791616216127,-4.06080314201286,-2.68803956362368
1027,Groot,Tank,0.40228440817060623,10.057110204265156,0.018305738376775623,9.16012902380315,10.954091384727162,0.0,-0.15161679853054433,-3.7904199632636084,0.015234953802135166,-4.536932699568232,-3.0439072269589853
1043,Star-lord,Damage,-0.36143121508170656,-9.035780377042665,0.015791709880725185,-9.809574161198197,-8.26198659288713,0.0,-0.16205672018683728,-4.051418004670932,0.014621070064178529,-4.76785043781568,-3.3349855715261842
1047,Jeff The Land Shark,Support,-0.4256032591189984,-10.64008147797496,0.016710225043133926,-11.458882505088521,-9.821280450861398,0.0,-0.20057197155316864,-5.014299288829216,0.010899678711864733,-5.548383545710587,-4.480215031947845
1050,Invisible Woman,Support,-0.44065305182791864,-11.016326295697967,0.014692552017637953,-11.736261344562225,-10.296391246833707,0.0,-0.21562176426208893,-5.390544106552223,0.007132438609481203,-5.740033598416802,-5.041054614687644
1038,Scarlet Witch,Damage,-0.4359664260700786,-10.899160651751966,0.018116861271082276,-11.786886854034998,-10.011434449468934,0.0,-0.23659193117520927,-5.914798279380232,0.0170977378207737,-6.752587432598143,-5.077009126162321
1053,Emma Frost,Tank,0.28677024786758426,7.169256196689607,0.012678095287173532,6.548029527618103,7.79048286576111,0.0,-0.2671309588335663,-6.678273970839157,0.008676659913897987,-7.103430306620159,-6.253117635058156
1060,White Fox,Support,-0.49259089796909056,-12.314772449227265,0.01582477993499474,-13.090186666042007,-11.539358232412521,0.0,-0.2675596104032608,-6.68899026008152,0.009475082979732938,-7.153269326088435,-6.224711194074606
1018,Doctor Strange,Tank,0.2809354881252225,7.023387203130563,0.013379906199930494,6.367771799333968,7.679002606927157,0.0,-0.2729657185759281,-6.824142964398202,0.009512216114866811,-7.290241554026676,-6.3580443747697295
10573,Deadpool (Strategist),Support,-0.5015232647095531,-12.538081617738827,0.016145033802742664,-13.329188274073218,-11.746974961404437,0.0,-0.2764919771437234,-6.912299428593085,0.009879906163861677,-7.396414830622308,-6.428184026563863
10571,Deadpool (Vanguard),Tank,0.2680919453817935,6.702298634544837,0.016136420238876948,5.911614042839867,7.492983226249808,0.0,-0.28580926131935713,-7.145231532983928,0.01289899318563876,-7.777282199080228,-6.5131808668876285
1031,Luna Snow,Support,-0.5148424367388615,-12.871060918471539,0.014991777180899382,-13.605658000335607,-12.136463836607469,0.0,-0.28981114917303175,-7.245278729325793,0.007902095756130906,-7.632481421376208,-6.858076037275379
1045,Namor,Damage,-0.5021872926002848,-12.55468231500712,0.011966126205428633,-13.141022499073124,-11.968342130941117,0.0,-0.30281279770541547,-7.570319942635387,0.010484912579319553,-8.084080659022044,-7.056559226248729
1063,Cyclops,Damage,-0.5054647100845936,-12.636617752114839,0.011116814547151339,-13.181341664925256,-12.091893839304424,0.0,-0.3060902151897243,-7.652255379743107,0.009615137485532409,-8.123397116534194,-7.1811136429520195
1014,The Punisher,Damage,-0.6175113923962664,-15.43778480990666,0.013384320158477663,-16.093616497672063,-14.781953122141257,0.0,-0.41813689750139704,-10.453422437534925,0.012181663481724352,-11.05032394813942,-9.856520926930433
1054,Phoenix,Damage,-0.7460840045946897,-18.652100114867242,0.017175978017466793,-19.493723037723115,-17.81047719201137,0.0,-0.5467095096998205,-13.667737742495511,0.01611503157165434,-14.457374289506575,-12.878101195484447
1032,Squirrel Girl,Damage,-0.8637092031577006,-21.592730078942516,0.018890413304313958,-22.5183603308539,-20.667099827031134,0.0,-0.6643347082628315,-16.608367706570785,0.01798242251123364,-17.489506409621235,-15.727229003520337
