hero_id,name,role,effect_logodds,effect_pp,std_error,ci_low_pp,ci_high_pp,p_adjusted,within_role_logodds,within_role_pp,within_role_se,within_role_ci_low_pp,within_role_ci_high_pp,n_start,pick_pct,raw_wr
1036,Spider-man,Damage,-0.0601264356537737,-1.5031608913443433,0.0185489148351107,-2.4120577182647684,-0.5942640644239182,0.0019056172148376,0.0234080641667844,0.5852016041696105,0.0069796824015405,0.2431971664941237,0.9272060418450974,142393,2.4567693447746657,50.87420991257708
1066,The Hood,Tank,0.1513032059254544,3.782580148136361,0.0293956935728313,2.342191163067622,5.222969133205099,6.927748469067635e-07,0.017737237566819,0.4434309391704762,0.0068629107870756,0.1071483106037684,0.7797135677371841,404062,6.9714602191704715,52.76849881415055
1030,Moon Knight,Damage,-0.0796052948276603,-1.990132370691508,0.0209974070589067,-3.019005316577936,-0.9612594248050794,0.0002659929770478,0.0039292049928978,0.0982301248224458,0.011881466620477,-0.4839617395809309,0.6804219892258226,54845,0.9462650180427868,48.9626206082176
1033,Black Widow,Damage,-0.0824597092507381,-2.061492731268454,0.0189684552400165,-2.990947038029264,-1.132038424507644,2.8087712040370795e-05,0.0010747905698199,0.0268697642454999,0.0080135008491132,-0.3657917773610507,0.4195313058520506,84335,1.4550690180807444,48.653544969781855
1062,Devil Dinosaur,Tank,0.1328728426829754,3.321821067074385,0.0301614356317718,1.843910721117564,4.799731413031207,2.2337285427997955e-05,-0.0006931256756599,-0.0173281418914991,0.0092550453341475,-0.4708253632647288,0.4361690794817306,69629,1.2013399022937588,48.566202964020555
1025,Cloak & Dagger,Support,0.0176015134833372,0.4400378370834313,0.0263292123295626,-0.8500935670651386,1.730169241232001,0.5228154076827664,-0.001778638037858,-0.044465950946452,0.0067969111851836,-0.3775145990204498,0.2885826971275458,320390,5.527830233033613,49.89914175635426
1044,Blade,Damage,-0.0913427442804775,-2.283568607011938,0.0214337473311962,-3.333822226240556,-1.2333149877833196,3.986309543418149e-05,-0.0078082444599193,-0.1952061114979847,0.01268734023922,-0.8168857832197649,0.4264735602237955,47659,0.8222817849375728,49.82979859253379
1026,Black Panther,Damage,-0.0915922608534251,-2.2898065213356285,0.0197154327686287,-3.255862726998436,-1.3237503156728208,7.766512136233214e-06,-0.0080577610328669,-0.2014440258216748,0.0095606255376363,-0.6699146771658583,0.2670266255225086,65701,1.1335683827227485,50.370730295771665
1017,Human Torch,Damage,-0.0946968764926412,-2.367421912316031,0.0223130669237378,-3.4607621915791844,-1.2740816330528772,4.164081822343907e-05,-0.011162376672083,-0.2790594168020774,0.0140507207607693,-0.9675447340797764,0.4094259004756215,55560,0.9586012289626626,54.09615053973918
1058,Gambit,Support,0.0074370568318412,0.1859264207960309,0.0268499688540145,-1.1297220530506802,1.501574894642742,0.7962687162633879,-0.011943094689354,-0.2985773672338524,0.0084018470625234,-0.7102678732975004,0.1131131388297956,195439,3.371995420936534,49.86757812564062
1059,Elsa Bloodstone,Damage,-0.0992197495061898,-2.4804937376547462,0.0195301732721715,-3.4374722279911523,-1.5235152473183402,9.419432678292594e-07,-0.0156852496856317,-0.3921312421407925,0.0091543450919105,-0.8406941516444092,0.0564316673628242,89462,1.5435274144250852,50.10905633723287
1048,Psylocke,Damage,-0.1065473123558509,-2.6636828088962727,0.022008434208587,-3.742096085117036,-1.58526953267551,3.086098277362064e-06,-0.0230128125352927,-0.5753203133823195,0.013686825364278,-1.2459747562319443,0.0953341294673054,46440,0.8012498393273229,50.33314554135327
10572,Deadpool (Duelist),Damage,-0.110410562655393,-2.760264066384825,0.0192862582437604,-3.705290720329087,-1.815237412440564,2.997122497551773e-08,-0.0268760628348348,-0.6719015708708715,0.0087960791497084,-1.1029094492065867,-0.2408936925351563,57041,0.9841535763365594,51.47946112421768
1027,Groot,Tank,0.1065496784365965,2.6637419609149124,0.0310621440091486,1.141696904466628,4.1857870173631975,0.001005190297089,-0.0270162899220388,-0.6754072480509716,0.0115868659772109,-1.243163680934309,-0.1076508151676342,58919,1.0165555401233104,49.855041802262086
1045,Namor,Damage,-0.1170665230012771,-2.92666307503193,0.0198212251615257,-3.8979031079466937,-1.9554230421171657,1.1331944728981364e-08,-0.033532023180719,-0.8383005795179761,0.0097253516697451,-1.3148428113354864,-0.3617583477004659,75351,1.3000640965364578,45.153973411574334
1035,Venom,Tank,0.0969597395526261,2.423993488815654,0.0299639085428002,0.9557619702184408,3.8922250074128666,0.0019056172148376,-0.0366062288060092,-0.9151557201502304,0.0087419564003555,-1.3435115837676548,-0.4867998565328065,103844,1.7916664150539732,50.174184753078386
1018,Doctor Strange,Tank,0.0945127505883503,2.36281876470876,0.0297995735642626,0.9026396600598904,3.822997869357629,0.0023160233004203,-0.0390532177702849,-0.9763304442571248,0.0080843524611781,-1.372463714854854,-0.5801971736593956,135405,2.3362022931549555,48.38139947009356
1022,Captain America,Tank,0.0864183661521124,2.1604591538028117,0.0321898552341959,0.5831562473272118,3.737762060278412,0.0105088591685899,-0.0471476022065229,-1.178690055163073,0.0140809896495512,-1.868658547991086,-0.48872156233506,33294,0.5744360928200665,50.369203440919414
1021,Hawkeye,Damage,-0.1320089043077019,-3.300222607692548,0.0220668470580098,-4.381498113535028,-2.2189471018500684,8.070562292535518e-09,-0.0484744044871437,-1.2118601121785946,0.0136415391553082,-1.880295530788698,-0.5434246935684912,40267,0.6947443428120867,48.83355394677585
1050,Invisible Woman,Support,-0.0359717095837078,-0.8992927395926961,0.0261344592987091,-2.1798812452294447,0.3812957660440527,0.1819259682650715,-0.0553518611049031,-1.3837965276225797,0.0060483109551829,-1.6801637644265466,-1.0874292908186127,228763,3.94694911701198,47.963639566636026
1047,Jeff The Land Shark,Support,-0.0502957638301049,-1.2573940957526242,0.0270953003299466,-2.5850638119200102,0.0702756204147619,0.0742117811472776,-0.0696759153513003,-1.7418978837825074,0.0093043105331482,-2.1978090999067703,-1.2859866676582448,71748,1.237899945565391,46.79922032212664
1053,Emma Frost,Tank,0.0629314131833689,1.5732853295842235,0.029707986111146,0.1175940101380688,3.0289766490303784,0.0436762151227425,-0.0706345551752664,-1.7658638793816608,0.0076950220544904,-2.1429199600516933,-1.3888077987116283,167701,2.893419451012734,46.887180545925695
1014,The Punisher,Damage,-0.1562023131307863,-3.9050578282696575,0.0201674543221613,-4.893263090055562,-2.916852566483753,6.564193633096238e-14,-0.0726678133102281,-1.816695332755704,0.0104859573258273,-2.330507241721244,-1.302883423790164,75297,1.299132410676775,46.152953452671944
1064,Jubilee,Support,-0.0574113885216823,-1.4352847130420587,0.0263573028503413,-2.726792552708784,-0.1437768733753331,0.0384887382081139,-0.0767915400428776,-1.9197885010719424,0.0068815830173909,-2.256986068924101,-1.5825909332197834,290670,5.015057941371079,50.48103050973534
1043,Star-lord,Damage,-0.1798650605908345,-4.496626514770863,0.0210287427516636,-5.52703490960238,-3.466218119939346,0.0,-0.0963305607702763,-2.4082640192569094,0.0120090516298273,-2.996707549118451,-1.819820489395368,51580,0.8899325304156613,49.74799260364354
